"prol_id","choice","fr_why_first_over_second","fr_why_second_over_third","coder"
"5da497568034e40011366267","pl","The point based system is most fair because it is the only one that actually considers the individual situation of a business, and who needs help the most.","A lottery is random, so absent any other considerations, it is more fair than simply whoever asked first.","K"
"5fbef733a8786a168048dd7c","lf","Because it's-ideally-purely luck of the draw and has less room for discrimination.","Business owners do need to take initiative for their business to succeed. Provided there was ample access and ways to find out about government aid, those who respond quickly should be able to get what they came for.","K"
"5e842a0eb85d4718ea8a6256","pl","It's needs based instead of random choice.","It doesn't depend on the business's rapid request of application.","K"
"5f1230c4f57b2f06e2465477","lp","The lottery is by its randomness devoid of any qualifications for which various ethnicity and background information may serve to unfairly promote one group over another.","In a first-come first-served system, it's possible that those people who by virtue of their demographics or background may be excluded from the knowledge of the programs available to help all people.  Certain people may in fact not have access to those sources of information.","K"
"5fba7b673d66c6a2f9194296","lp","I think the lottery is more fair as It removes biases from the point system and the advantages that other companies got from getting their applications in first.
","Because it takes into account business factors such as time functioning, that are not evidence in just getting the application in first.","K"
"5efc877628ca7903813f9bb8","pl","because the people who need it most get it","because random chance is better then first come","K"
"5effec7b92f0e60e0d9420a6","lf","Because a lottery is truly randomized. If done properly, there cannot be bias. Whereas with the other options, a bevy of outside factors can influence the results in one way or another.","When I organized the 3 choices, the box with the ""first come, first serve"" got inserted in the wrong order last minute. I couldn't go back and change it. I meant to say the points system was better, as 1st come is highly highly biased based off of availability of preparation, correctness of applications, and time constraints.","K"
"5de01c13c3a15e0a03332169","lp","It is random so unbiased.","Different factors can affect how quickly a business can apply.","K"
"5f1e9b5ffe1f70029559f24c","pl","Some business will not be hurt as much as other businesses. If the criteria were chose correctly, I think a points system could direct the money where it is most needed.","First-come first served is more likely to benefit businesses with greater resources or connections to local government. A lottery would be better to avoid these types of unfair advantages.","K"
"5f33f5c671dbfc2622aecda4","pf","The other two systems of distribution (lottery and first-come) are an admission that there is not enough help to go round. So the most in need who don't win the lottery or didn't apply early, will receive no help.","First-come, first-served is a fair way-until the resources/help runs out.Then once again those in most need who didn't apply early will receive no help. As for the lottery-it's still an option but it's a last resort for a small amount of resources.","K"
"5c365b5e8821900001b3876c","pf","I think that businesses that have been severely affected by Covid deserve the most help. It's not their fault the government lied about the pandemic in the first place and did not act swift enough to prevent thousands of people from getting sick and eventually die from the virus.","It's way too random. It is not serving the public needsin the best way possible.","K"
"5f92002ccc33eb0ff3d749c5","pf","The point system is based on measurable factors that can be compared and judged.","The lottery relies purely on luck.  The degree of need doesn't enter into it.","K"
"5d34c558320980001738760f","pf","Because it is a more direct method to, perhaps, correct previous injustices inherent in the system","Because first-come first-serve then awards those with the initiative to come forward and seek the help.  This initiative is likely indicative of the need these businesses have.","K"
"5c2fc98237733700013b646b","pl","A lottery gives randomly distributed awards. A points system is more likely to put the money where it will do the most good.","It's best to treat all applicants who apply by the deadline as being on time, and there's no advantage to favoring those who heard about it early.","K"
"5fe3d9fd12f16c11583fa02d","fp","Because everyone can benefit more from it.","Because it is more important than that.","K"
"5fc733ce86fec215ea94a5e3","pf","I think it is fairer because it will help those most affected by this time first.","I think that is less fair as companies that weren't that in that much danger according to this strange time would get compensated as in the first-come companies that are in the most need have the most incentive to be will be there first, so I believe the people that need the most help will be there, will be there.","K"
"5c1199258b095d00015cf0ec","pf","The points assigned in the three areas - with a possible, very important exception of the ""minority owned"" status - will help determine how badly damaged a business was by COVID19 related restrictions.  Older business won't necessarily be the worst off, so having info available about the age of a business is pretty important.","Any lottery which the government/ State administers is inevitably politicized, which means it is bound to be shaped/ formed/ defined, and administered in ways that overly influential/ large capitalized parties or companies will desire or dictate.","K"
"5fc6ade565811e000cc4e041","pf","It helps those more affected by COVID-19, and distributes aid based off of financial strain.","It's completely random, and may not apply to businesses that are more affected.","K"
"5d8a1d20d1afcb0019d7390b","fp","Yes, because it shows that the people who get the grants in this case are paying attention.  And it shows that they want to see their business succeed adn will do anything to help moving it along the way.","Because someone can be a slug, show up at the last minute on a whim and win by the luck of the draw.  It shouldn't be by luck.  It should be to the people who want it and do everything they can to get a grant.","K"
"5e2b3b032f20ff188d7223d1","lp","First come, first-served isn't a fair system as big companies with the resources to apply quickly would likely get the most share. Points-based prioritizes stronger businesses but new business and small business need just as much help. A lottery is indifferent and gives everyone a fair shot.","First come, first-served isn't a fair system as big companies with the resources to apply quickly would likely get the most share and those business need the help the least. Small business should be able to have equal access.","K"
"5fbbc20c58fa92000ab2c6d2","pf","Because some businesses actually did better during the pandemic and some, like the restaurant and entertainment industry were completely disrupted.","The lottery doesn't take any hardship or loss into consideration, it's just random and unpredictable, like the lottery is.  A larger corporation may have the resources to get themselves in the lottery and again, they don't necessarily need the financial assistance.","K"
"5bf408f7f35e0c000101693a","fl","That’s the most fair way, because people who really, really need help will be the first to apply.","Yes I do. Because who knows if they will cheat the points.","K"
"5c06bc54ed90220001138dc1","pl","There are really important factors to take into consideration when choosing which business gets to survive the pandemic. First time business owners with no generational wealth or income apart from their business deserve help more than a business that’s been around for 200 years but happens to fit the bill for a “small” business. We should give preferential treatment to those businesses that actually need it to ensure people are able to survive, not thrive, during a pandemic.","If a business didnt have the proper access to application or help understanding the process, they would just miss out entirely even if they have a desperate need for help.","K"
"5dd7df825a40f277ae539f36","lf","Because a lottery is totally random, no bias","because giving more points to minorities is not fair","K"
"5f96301839be85178cb37e0a","fp","Business owners who pay attention to opportunity and who are ""on the ball"" are more likely to get help.  These type of business owners are more likely to be successful.","I don't think a lottery is going to best serve business owners or the community.  It is unlikely to get help to those businesses who are best managed and most in need of help during covid.","K"
"5ec44da606cb7931f04a35e9","pf","It seems like a more scientific way to decide, giving money to those businesses most deserving rather than being random. Or just rewarding those who applied the fastest.","It's completely random, helping the worst businesses and the best with equal chances.","K"
"5f811a275f38f61caeed5a27","fp","Because it doesn't discriminate the most","Because it's just up to random chance even if a business applied first or needed it more","K"
"5ea8b0061f2150150cc9a888","pf","Just a feeling I have.  I think it makes it more fair","people who really need it can get what they need if they signed up","K"
"5ec6854042730c06b3769e32","pl","None are really fair, but I like the idea of giving the money to businesses that seem to need more help.  The other two options are more random.","First come first serve means that you have to be quick.  That, to me isn't something that we should be rewarding.  If one company has the resources and time vs another who is to busy to do it as fast, I don't see that as a meaningful reason to reward them.","K"
"56721761980a3c0011277389","pf","This will help the women owned businesses.","The businesses should have to put in some work in order to get funds.","K"
"5f83bd668096c118417050c1","pf","because it looks at the kind of business, how long they been working etc the first come first served might help the most the ones that are very attentive just looking for easy money","lottery seems like something that should not be used for money distribution, especially if we talking about public funds","K"
"5a1f7dcf0fff620001a6e50f","pl","It enables minority groups to be prioritized.","Anyone who applies may be picked. The issue with this is that there are people who need it more than others. Those who are really in need are put at a disadvantage.","K"
"5f667e8af6f47c26c553f361","fp","They made the initiative to adopt early.","A lottery is random and doesn't provide a reward for action","K"
"5b86f3cb5470830001b74bbc","pf","Because one of the distinctions is most covid damage. I believe that businesses with the most damage should be looked at first over someone that was the first to apply.","Because with first come first serve those business owners took the initiative to go ahead and fill out the paper work to be eligible early and they should be rewarded.","K"
"5dd3e852b988873c617cd21a","lp","It gives everyone an equal chance regardless of their race, ethnicity, who long they have been in business, and when they applied.","It does take into account people from minorities and other factors where the first come, first served does not do that.","K"
"5f1b393d97ebc70d80a26748","pl","it is more inclusive and give those dealing with barriers, like gender, a better chance of survival","it levels the playing field more....businesses with more resources, like lawyers and accountants, are already doing better than those without, those buisineses would likely be alerted to government relief programs and those without such staff, would be finding out when it's likely too late","K"
"5b49eba46a4f840001f77485","lf","Because businesses that may desperately need help may not be one of the ""first come"" for reasons such as the corona virus affecting them or their families, trying to get school figured out for their kids, etc.
They shouldn't be penalized for things like that","I just think it's slightly more fair than giving preference to women owned businesses. Women want equality - not preferential treatment","K"
"5f30f00fa638c95749c79af9","pf","It ensures that real small businesses that have been effected negatively are first to receive the necessary funds to stay in business.","It's just random, there is a chance that bad businesses can get benefits over legitimate small ones.","K"
"5df97cf6deea2b70989b6528","lf","I think lottery doesn't give anyone a fair or unfair advantage. It puts all businesses on a level playing field, and the money distribution is by chance, so fair to all.","If looking logically at the word ""fair"", then that means that any one of the businesses have an equal chance of success as the others in winning the grant money. If you take into account a points system, this might be ""good"", but it's not necessarily objectively fair.","K"
"5e51c83155087a204d8e7f1f","lf","A lottery is completely random.  No one is penalized because they were not the very first to apply. In addition, no one is placed ahead of the line because of gender, race, location etc. Sometimes people may not be the first to apply because they had to complete a more important task. They may have a sick child, elderly parents to attend to first.","I do not think you should get points because of gender or race.  If you people want to be equal than everyone should be treated the same.  You can't have it both ways.","K"
"59d75f1b8fd07a0001841feb","lp","An honestly run lottery is fair b/c there is no room or margin for any bias in the decision-making process. I made this my #1 choice with the assumption that all businesses entering the lottery were properly vetted for elibigility.","Those who are first in line are likely to be those w/ inside information. They know when the deadlines are. They know where to apply. Their connections will provide them with inside information that will give them a competitive edge and allow them to get to the front of the line faster.","K"
"5c5c8a688089970001788f30","pl","Minorities have been at a disadvantage long enough. It is time to level the playing field and give every one a fair chance to succeed in what claims to be the greatest country in the world.","Sometimes it takes time to get information together or  understand how to proceed and that can put some business owners at an unfair disadvantage.","K"
"5f67d10d21cd59124511d30a","fp","I don't know, it is what I  chose","I don't any thing about either one.","K"
"5f8c7f2b781fba0c0c58ef31","pl","If government were to use a random selection process where names of small businesses were just randomly selected it probably wouldn’t go over very well. For instance, you go to the store and don’t know when or if your name would get called to checkout. You might not make it home in time for dinner. There would likely be many complaints and cries of “this isn’t fair"" so I won't advice lottery. But in Points system the 500 businesses with the most points get funded If they have more covid-19 damages and have been around for longer period.","Because information might not quickly reach those that really needed the fund thus forfeiting the opportunity","K"
"5ed7b0c434b99f089ca78d13","fp","I feel that the businesses that need the most financial help, whether owned by male or female, will jump on the opportunity.","Why should your business be drawn “out of a hat” to get the financial support you need?","K"
"5f9a0b05e01ad1119c54eea1","pl","That way businesses that are doing well are identified, likewise minority-owned businesses who meet the required points receive a helping hand","i'm not quite comfortable with that method, as it is still prone to discriminatory practices.","K"
"5fe1788f2178d1c1b4af5bbd","lp","A lottery by definition gives each participant the EXACT same chance as every other to get the grant.","First-come first-served is likely going to ensure that businesses with more resources are given money, due to their flexibility to apply at the right time.","K"
"5fe219f98d3c66531c44b17f","pl","Because it helps the most disadvantaged businesses first and the most","First come first serve is just based on who has the fastest response time","K"
"5ce42b3454e33d001918923a","pf","The points system seems more fair because an actual algorithm can be applied using the points acquired as data. Since women have less chance of surviving they should get more points. First come method seems very unfair, like a ""bums rush"" approach and may leave out more deserving businesses in favor of ones that can move fastest! A lottery is totally random and so is inherently unfair.","A lottery is totally random and so is inherently unfair.","K"
"5f487aeef92292234068b342","pf","I feel like having a point based system will help get the money where it's needed the most. A business with a higher point system could have applied at a later point than a business that is in less need. In the first-come system, the business that needs the loan more might not get the funding.","Lottery is all about chance. Something like this should not be left up to chance.","K"
"5fd6085778adf949668babe9","fl","I  think that lotteries are more fair than a first-come first-serve solution to ultra Keep the system 1) by merit or points then 2) by lottery.","The principle of first-come-first-served is simple, and it's fair



","K"
"56cc78e3ccc0e20006b82a7d","pl","A points system would encourage an unbiased procedure and ensure that the money goes where it is needed most.","First-come first-served systems like this will be of most benefit to well-off organizations with dedicated legal or accounting staff who are prepared in advance and ready to file the ""perfect"" application. Real small business owners would need a few days to prepare and file such an application as they wouldn't just have a lawyer or accountant on standby ready to hit submit.","K"
"5fc592a21b535210ac2d42e0","pf","It is logical. Someone really needs help, and people who are deciding who will be given. It should do their job fairly.
Someone who comes first is someone who really cares about his job and does not want his business to fail without a fight for  it. 
And the third because it is the last one.","Because some people really need help to recover from the pandemic, and I hope people from the government will understand them. I hope they won't depend on the lottery.","K"
"5ec70a378fd0f014915afeac","pf","Because I believe the money should be distributed among those suffering the most.","First-come, first-served is more fair than the lottery because it puts onus on the business to jump at the opportunity and not to sit back and wait for the money to come in. This way, businesses don't have to wonder if they received any financial support for X amount of time.","K"
"5f048fdc0aea5b0ae3215fc9","pl","Because a lot of the small businesses do not have people that would be on top of the government help. So they would not know when they are able to apply for help. So many that are more into technology know what is going on more than the small ones.","Because it would give everyone a chance.  Sometimes the ones that are 1st in line are the ones that always get the help leaving others to fend for themsleves.","K"
"5e612ecc86a23003331a385f","lf","bc the first business to apply may be the most corrupt one in the country that has an inside tip to apply early - and some people may not be able to apply early for a variety of reasons","everything should be based on the same criteria- what in the world does it matter if the business owner is white, black etc.  it should be based on the merits of owning a business.  there are white people owning businesses that are less successful than black people owning business. that whole narrative is a bit antiquated and ridiculous.","K"
"5fc51f7e080d1b0009b46713","pl","It is somewhat need-based and merit-based, which I think is important. I think that the most important fact is more points are given to businesses which have been hurt more. I think it's fair that those businesses get more aid.","I think there are factors that play into whether a business will have learned about the first-come first-serve system, and so it can be unfair in some way, whereas lottery is completely even for all businesses.","K"
"5591cd21fdf99b63126f6c60","pl","I don't like any of the choices, but the points system seems to be the most fair. It will help prioritize the people that need the money the most compared to the other 2 options.","I think first-come first-served is unfair because people could be told ahead of time when they can first apply for the loan and cheat others out of the chance of getting it. This isn't mentioning the fact that needy people can't guarantee they could fill out the information required on the first day the program is made available.","K"
"5ec03a7169738f43d87ffc72","pl","A points system is more fair because it prioritizes those who are in need the most. COVID-19 has impacted some more than others so it is good to give a grant those severely impacted first.","First-come first-served is least fair because not everyone has the time or resources to be one of the first to apply.","K"
"5fd5d325251e254327abd9e3","pf","Of course the points system is more important than the lottery because it shows who's position and how much stage and if they need to prove it can be done and the decision can be made accordingly.","Actually I don't look down on any of them but I think the other system seen from the lottery system is important because in the lottery system you will benefit some will not benefit but in another system you will realize it and see who understands what the situation is according to the situation. It is more possible to decide accordingly","K"
"5f55bbd5fc189099844bd057","fp","Because it’s just fair that the first person in the metaphorical line gets help first. The first people who apply for help should get it first. I’m not sure how to explain, but it’s just fair.","I think the lottery is least fair, because a person doesn’t have bit of control over whether they get help or not.","K"
"5c314de6d5fc960001d2cb93","fp","I think some businesses were ready to ask for help right away because they knew how bad their situation was, and they should not have to wait for other businesses who didn't apply as early or who procrastinated.","I think a point system is more fair because there are businesses that need the help much more than others, and that should be determined before money is given and used up by companies that are doing well financially.","K"
"5e7f12f57ef97e5e3ba73087","pl","A points system gives the opportunity to take into account other factors that should be considered when prioritizing which small business should be saved.","Some businesses for some reason or another might need help applying for loans. It is not fair to punish them for needing to seek help and consequently probably not being among the first to apply for the grants.","K"
"5f8e3f6a1a1f4421715a2879","pl","If then intent is to help businesses affected by COVID, criteria of how COVID has affected them should be taken into account. This is in addition to business size (bias toward small over large) as well as owner background (bias toward POC, woman-owned and other characteristic that correspond with higher rate of failure.","If organizations are treated as roughly equal, then a lottery would be more fair than whomever (likely larger businesses that can devote resources) can claim first. A deadline should be established to submit requests, then of those eligible, award based on a lottery.","K"
"5d3129fc1802ea00160c0e43","fp","If they are in need, they will apply as fast as possible","Because it does not account for the actual need the company has.","K"
"5f59c2adde090d2216ed8cf7","lf","Randomness is better than whoever gets there first","Not sure just felt like the least Plausible","K"
"5f918dd36eafaf09a1c8ef65","pf","The point system is measurable and more fair compared to the other 2.","The lottery system can be manipulated and grants can be given to many undeserving businesses who are better off than others.","K"
"5da926115c6987001535a2da","fp","The small businesses needing the most help will apply faster.","Points system at least tries to determine the most needful people, minus the racial garbage.","K"
"5d4320275a5b010001523979","lp","Because there probably will not be enough money for everybody to get help therefore lottery is the fairest.  By making a point system you are just applying the same prejudices that we are trying to get rid of.  Women have had a harder time in business but you can not make up for past mistakes. Peoples attitudes need to change. Some companies even though they need the money badly have more abilities to sign up quicker for the loans and that should not be a factor when it comes to getting help.  A lottery is fairest way after a fair time period to apply.","I kind of answered that above,  but there are lot of companies out there that have had experience in dealing with the government and getting loans and therefore would probably be at the front of the application line.  Just because you can apply first does not mean that you should automatically get the money. Of course the fairest thing would be to have enough money for everybody to get the same amount when  needed.","K"
"5fc2a0d49893540008bd113f","pf","I feel it is more fair because some businesses have suffered more than others and I feel that the points system is a good way to determine how much someone needs the assistance.","Because the lottery is to random when it come to people's livelihood it should be based on how much in need they are.","K"
"5e937e8e4d246b6b4162ae72","lf","I think this is most fair because it gives everyone who is qualified an equal chance.  It doesn't discriminate against anyone because of this.","I think first-come first-serve is more fair than a points system because its criteria are simple and clear-cut.  The problem with points is that the person who develops the system is essentially choosing who gets priority and they might unfairly favor certain groups or businesses.","K"
"5c84002036f2450001c86167","pf","Because more money should only be given to businesses that have been more affected by covid-19","The lottery is least Fair because a business who has not been affected by covid-19 could win the money","K"
"5e31bff2a976891a9dded7b4","fp","Just because first come is the best of the three","A lottery is like a gamble, either 1 or 2 would be fairer","K"
"5dceca79b988870144a19f89","lp","There is no favoritism in the lottery system. Each business that qualifies has an equal chance at the grant","The points based system recognizes that not all qualified business are equally affected","K"
"5f119c5ad521140253f60e86","pl","It gives credit for actually running a small business.","There will be many small businesses that do learn of the first-come-first-served program and will be left out.","K"
"5fb19fd6bf116f6acb4c939f","fp","its a matter of small , so at that very point who ever is suffering should apply and get the help .","its because of its trust , sincerity , and service to the community .","K"
"59235471e937bd0001ca0245","pf","I think that lottery is the least fair. Also, I think that a points system is more fair than first-come, first-served is because anyone could apply in a first-come, first-serve situation, even those who do not need help from the government.","I think that a lottery is the least fair because it is too random, and people who might need help won't receive it, and those who do receive help might not actually need it.","K"
"5fc292cdc9e79a3984c29ca8","pl","The business is evaluated for need. This takes someone to look at the business and evaluate the need. Some businesses may apply but not have the dire need of other businesses. Some examples are Tom Brady the football player. He received a big grant yet he just signed a 50 million dollar contract. Same with Joel Osteen the preacher. Why should his church receive assistance when he makes a ton of money.","A lottery makes it fair for everyone.","K"
"5cbc97cd214b1a0001ccfa53","lf","Because it seems there is less risk of interpretation that could happen in the process of assigning points and that there may be less risk of whose application gets in and considered under the first come first serve deal.","I just think there is more opportunity for human interference and subjectivity in terms of assigning points.  And the one possibility for an assigned point that didn't make sense was whether a business had been around a long time, that seemed rather arbitrary against newer start ups.  So who makes the list of points?  And who assigns the points?  That seems to be rife with pitfalls and personal opinions and prejudices.  Plus it would take longer.","K"
"5e991aaac7bc1615ea5b3eb8","pf","Not everyone has the same set of circumstances or advantages. Some have only a few employees and some have many.","The person that takes it seriously and applies for the aid really wants to succeed.","K"
"5c64c8c458987100010e9db7","pl","It takes into consideration various nuances.  I appreciate that it does not only look at one factor, but uses several variables.","First come, first served, benefits those who understand the system and who have the supports in place to put in an application.  I prefer something more nuanced.","K"
"5e373f33a42bce6daa55ea65","lp","I think the lottery gives everyone a more equal shot at getting the help.","I think companies with more experience (but not necessarily the most deserving) are quicker to line up and that makes first-come first-served less fair.","K"
"5f8d7c592031f106b40c05ec","fl","The earlier shows more seriousness and readiness and they should be consider first to encourage them","picking them at random will be more better than assigning points because the levels of coronavirus differs","K"
"5b6bacf00afa6f000107210f","pl","This allows whomever is checking the applications to consider details that would not be known in a lottery or first-come system.","There is no way to look into the individual companies to ascertain the true need. As with the first round of Paycheck Protection, some savvy companies simply jumped in first.","K"
"5fd9dccd6c1673527815984e","lf","lottery is the most fair way for the government to select which businesses to help.i think positive","think first-come, first-served is more fair than a points system","K"
"5fd635f885f88c4eb1933640","pl","I think Government should help the small businesses system more.","I think a lottery of first come fast served is better. Yes I think the first come fast served is latest fair.","K"
"5825ecee95f3030001cf889a","pl","It helps to achieve outcome-oriented goals related to equity, fairness, and justice.","First-come first-served doesn't make any sense--why should someone get a grant just because they happened to hear about it before anyone else?","K"
"5fcc59f260422da78fc724cc","pf","Some businesses require face to face meeting to operate -- for instance salons. Unlike restaurants, it is more difficult for businesses like salons to adapt -- customers cannot take a hair cut to go. These types of businesses should be helped.","If properly advertised, the most hard-hit business types should be urged to apply first. Lottery will not prioritize the most hard hit businesses.","K"
"5806ceacf0740c00017892c8","pf","Women owned businesses probably have less resources to draw from than male owned businesses.","If you need a loan you will make sure that you turn in the paperwork early.","K"
"5fc929e107e00b3ac7db7276","pf","Government would access need","People making the effort to get help is better than lottery","K"
"5ddae6c686c886a56450ffd9","fl","Not really sure it just sounded right","neither are fair but it helps with some of the buisnesses","K"
"5f595581b4984119febb85d0","pf","Because a points system is actually effective at making sure things are even for women and men.  The other two are foolish systems.","Because it would bring nothing of use...  Nothing good or bad comes from it, its a useless system.","K"
"5f872af9e3e4870ef4d67cc3","pl","A first-come, first-serve basis is not fair as everyone would not hear of it at the same time.
A point system is fair as it looks into many factors to see which businesses can be fairly assessed for eligibility (# of employees, lost revenue, years on business, etc. )","Because some businesses I would get an advantage because they will have inside information on when this lottery would start and how to apply.","K"
"5d0be632facd7500187a3b55","pl","I think there are some businesses that have been hit harder and maybe weren’t able to make changes they needed to be open so they need more help. So a points system seems more fair and also means they’ve reviewed the applications.","Because what if someone had technical issues or couldn’t get up early enough or were already at work or etc. Too many possible uncontrollable variables.","K"
"5af7646de066a40001135ce2","pf","Sometimes the mix of businesses that end up applying on a first-come first-serve basis won't necessarily be the businesses with best credit, or longer lasting, just those that came first. Since Covid effects different businesses and the relief is for Covid-based damage, the businesses in the most danger of ruin should have higher priority.","A lottery would randomly select any business that are operating, regardless of how they're affected by Covid, or who they're owned by, or what their credit is like.","K"
"5fe202526a3657d13dda4ae6","pf","I think the point system is the best way to get financial support because there may be some hesitation about the lottery.","I think the point system is better than the lottery, it will not have people's questions","K"
"5fd3e04162a6810ed9ab4041","pf","The COVID-19 pandemic has been really challenging for small businesses. so they need financial support.","Covid-19 makes it very difficult for small businesses to operate. So the government has to give grants to small businesses through lottery.","K"
"5e5c5cd271e46043eab5fc56","fp","I think first come first served is fair because it is free from bias.  Whoever gets their completed paperwork in first gets the aid.  Lotteries and point systems can be biased or rigged.","I think it's easy to rig a lottery.","K"
"5facc4201f33582f15dcf9bf","lf","I just think that it is fairer than cutting it off after the first 500 apply if you have way more than 500 needing this help.","I think the points system listed is like affirmative action which is not a fair system.","K"
"5e890b0a3fca4e5a713d7eba","pl","There need to be something to identify need","It should not just be a who can rush to submit first thing","K"
"5ea645096a1a5b65989587be","pl","It gives more businesses the opportunity to apply and is more likely to address those in most need.","A lottery would give every one the same chance of being chosen as opposed to just being one of the first to apply.","K"
"57ac9e210493620001d3a277","pf","Because not everyone was affected the same way and if your business was affected more negatively, then you should be more likely to get aid compared to a business that was affectedly slightly but can still probably make it through without aid.","I think assigning the aid based on a lottery and leaving the distribution of aid to solely luck is not fair at all. With a first-come, first-served system then at least the argument could be made that those who experienced more hardship would apply for aid faster than those that were just slightly affected.","K"
"5d406d4b800eb70019d7e2c0","pl","Because it takes more factors into consideration, not just when someone applies.","If more businesses apply than there are funds to go around, relief shouldn't be awarded based just on when they applied. Some business who are worthy may find it more difficult or need more time to complete the application. As long as all apply by the deadline and are deemed eligible, a random lottery seems more equitable.","K"
"5f0e38fc00a4d80009dd2331","pf","Because it gives women owned businesses more of a chance.","I'm not sure, this is a tough one.","K"
"5de83f3b3aa615000a41f831","pl","A points system would prioritize businesses effected the most by the pandemic.","A lottery would guarantee that different kinds of business get assistance more than the first - come first -  served system would.","K"
"5ea6d2679255fb04b664b12d","lf","If ALL of the businesses qualify through the basic criteria, they deserve an equal opportunity for funding.","Points systems can be easily manipulated to ensure only certain, favored businesses qualify for funding.","K"
"5dd72606cb9dd66db5091b6b","lp","The lottery is random so no businesses could have an advantage over others.","I think that the first-come first-served system would benefit larger companies that have more personnel and more experience applying for grants or loans. The points system might level the playing field and give smaller, female-owned businesses a better chance at competing.","K"
"5ebdea4e0ae7a413a7d81d14","fp","Because some people wait until the last minute, if it's that serious, you need to apply early","Some people work harder than others, some fly by the seat of their pants.","K"
"5bf55a643a426e00019e3990","pf","I FEEL THAT IT IMPORTANT TO HELP BASED ON A FAIR POINT SYSTEM. THE IMPACT OF THE VIRUS NEEDS TO HELP THOSE WHO NEED THE MOST HELP AND THE POINT SYSTEM SEEMED THE FAIREST AND THE ONE THAT WOULD HAVE THE BIGGEST IMPACT ON FASTER ECONOMIC RECOVERY.","I FEEL THAT APPLYING IS A KEY TO GETTING HELP. THOSE WHO MAKE THE EFFORT AND FILE EARLY SHOULD GET A BENEFIT. I WOULD LIKE THOSE THAT FOLLOW WHAT IS GOING ON AND ACTING RATHER THAN JUST THE LUCK OF THE DRAW.","K"
"5c4fc3009eeaf00001599352","lp","Because it's random and not biased","Because some people need more help","K"
"5dc9f3a0e2633171257d503e","fl","That the way I Believe first come first receive, that the way it is in my home time","Because the Lottery can't see color or race","K"
"5ac4c730f69e940001d977e1","pl","It helps the companies that need it the most first. I think companies that have been around longer and are close to going out of business need to get helped more.","Companies that may not need as much help may get help from the government, instead of the struggling businesses.","K"
"5e06389719232d022f392c9a","fp","I don't believe in racial preferences.","Lottery is okay, but I'd rather reward something other than randomness","K"
"5d9373b0e04970001ab482da","pf","Because it really considers who is more at risk of losing their business and who needs more help.","It's completely random, so it might end up benefiting people who are actually less in need than others.","K"
"5eaf02446c144d5e3a4d4562","pf","Using a points based process is likely to identify the companies most in need and/or those that will support he greatest number of jobs. A points system will also compel the company owners to carefully consider if they qualify and can use the grants as intended. Organizations that do not need the funds and do not qualify are less likely to apply, leaving money for more deserving applicants.","There tends to be little scrutiny over the qualifications if a lottery is introduced. In a first-come, first-served scenario the applicants are more likely required to produce proof of need and can be vetted.","K"
"5fe395daf8f7248650ce8873","fl","I actually thought the point system was fair I just didn't like the part about if the business is owned by a woman or not. that shouldn't matter it should be seniority rule or who needs it most so they don't go out of business","i think lottery is least fair i think that because random businesses that dont need it as much as others can get it first","K"
"5f0c7a8888ae1a0b6dd68c12","pl","Based on merit, those needed can receive it.","Better than first come first serve. However, it needs to ensure that it choose businesses randomly.","K"
"5c52f898110c55000144bf18","fp","Because it seems like it's the most fair and allows people that need loans to search and apply as fast as possible","Because I don't trust very much if the lottery system would be fair and how being lucky should have anything to do with a business survival","K"
"5c297a144479410001515282","pf","I think a points system is more fair because someone could have just opened up a business before the pandemic started and applied for funds. If a new business that could have possibly failed after opening receives these funds over someone more established, it seems a bit unfair.","I think a lottery is least fair because businesses that may not need this assistance could get the funds or a newer business could receive the funds over more established businesses.","K"
"5fc3e9e547eed92a5265cfbe","pf","Yes, it makes sense to me to take inventory of what the business has lost. If they have lost more money then they need more assistance.","First come first serve is a horrible response but is better than being randomly chosen. It at least gives some people an opportunity to try and get help","K"
"5c4de8f726093e000134ee6e","lf","A lottery system is blind to race, gender, age, etc. Which is how it should be.  First come first serve can also punish those who may have issues getting an application in due to issues concerning race, gender and age.","A points system uses identity politics.  Assigning more points to a woman owned business unfairly punishes men, for example.","K"
"5e16200e9195c6c0ec0b0e92","pl","Certain aspects should count in weighing who gets financial assistance. It should be earned.","First-come first-served is about timing, nothing else. It's not based on anything more, so lottery is more fair if it isn't going to be based on earning it.","K"
"5fe272c129db95e5baaa1919","lp","Among the eligible small businesses, the agency is considering using one of the following three methods to select which 500 small businesses will get a grant.","Among the eligible small businesses, the agency is considering using one of the following three methods to select which 500 small businesses will get a grant.","K"
"5fd0e1b72d7c810008e5c0c4","pf","Cause that's is fair to me rather than first come first serve and a lottery.","Cause that's show our eagerness than a lottery.","K"
"5dddef56946f7cd753f9e2d7","fp","I think this way all businesses have a fair chance at being helped. The points system is disadvantageous to new but potentially successful businesses.","I feel like the lottery is a matter of luck while the points system is a better way to tell which businesses need it more.","K"
"5fc84279fff9b01c16046778","fp","If small businesses truly needed the support/help from the government, they would monitor the opening/closing dates for applications and be diligent about apply for funds.","I think that a lottery is the least fair because someone who applied at the last minute could receive the funds over someone who was diligent and applied as soon as the application period opened. I believe that those who apply near the closing date, may not need the funds as much as someone who applied first.","K"
